Ano,Código da Área,Área de Avaliação,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2019,5902,ENGENHARIA MECÂNICA,4097,FACULDADE DE TECNOLOGIA FTEC,FTEC Bento Gonçalves,Faculdade,Privada com fins lucrativos,1330632,Educação Presencial,4302105,Bento Gonçalves,RS,1,0,,,,,,SC,
2019,5902,ENGENHARIA MECÂNICA,4121,FACULDADE UNINASSAU ARACAJU,,Centro Universitário,Privada sem fins lucrativos,1205565,Educação Presencial,2800308,Aracaju,SE,20,18,32.2944,0.7159,21.9444,0.1841,0.3171,1,
2019,5902,ENGENHARIA MECÂNICA,4138,FACULDADE ANHANGUERA DE SANTA BÁRBARA,,Faculdade,Privada com fins lucrativos,92947,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,39,29,28.8759,0.1863,26.8207,0.9358,0.7484,1,
2019,5902,ENGENHARIA MECÂNICA,4141,FACULDADE ANHANGUERA DE TAUBATÉ,,Faculdade,Privada com fins lucrativos,117517,Educação Presencial,3554102,Taubaté,SP,52,1,,,,,,SC,
2019,5902,ENGENHARIA MECÂNICA,4157,FACULDADE METROPOLITANA DE RIO DO SUL,FAMESUL,Faculdade,Privada com fins lucrativos,1205016,Educação Presencial,4214805,Rio do Sul,SC,52,46,29.9283,0.3493,29.0522,1.2798,1.0472,2,
2019,5902,ENGENHARIA MECÂNICA,4256,Centro Universitário FIP-MOC,,Centro Universitário,Privada com fins lucrativos,1161199,Educação Presencial,3143302,Montes Claros,MG,68,48,39.2229,1.7892,28.4083,1.1805,1.3327,2,
2019,5902,ENGENHARIA MECÂNICA,4362,FACULDADE PITÁGORAS DE BETIM,PITÁGORAS-BETIM,Faculdade,Privada com fins lucrativos,108714,Educação Presencial,3106705,Betim,MG,90,75,34.5187,1.0604,27.6853,1.0691,1.0669,2,
2019,5902,ENGENHARIA MECÂNICA,4452,CENTRO UNIVERSITÁRIO METROPOLITANA DE MARABÁ,,Centro Universitário,Privada com fins lucrativos,1174543,Educação Presencial,1504208,Marabá,PA,1,0,,,,,,SC,
2019,5902,ENGENHARIA MECÂNICA,4460,FACULDADE DOM PEDRO II DE TECNOLOGIA,FAB,Faculdade,Privada com fins lucrativos,1159178,Educação Presencial,2927408,Salvador,BA,56,41,31.378,0.5739,26.1707,0.8356,0.7702,1,
2019,5902,ENGENHARIA MECÂNICA,4495,FACULDADE ANHANGUERA JARAGUÁ DO SUL,,Faculdade,Privada com fins lucrativos,1069637,Educação Presencial,4208906,Jaraguá do Sul,SC,43,39,34.6615,1.0825,30.1846,1.4544,1.3614,2,
2019,5902,ENGENHARIA MECÂNICA,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,Universidade,Pública Federal,1173700,Educação Presencial,2909802,Cruz das Almas,BA,54,47,49.4128,3.3677,34.6468,2.1422,2.4486,3,
2019,5902,ENGENHARIA MECÂNICA,4504,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,UFGD,Universidade,Pública Federal,1258798,Educação Presencial,5003702,Dourados,MS,28,27,44.3815,2.5883,36.2481,2.3891,2.4389,3,
2019,5902,ENGENHARIA MECÂNICA,4522,CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM,UNISALESIANO,Centro Universitário,Privada sem fins lucrativos,1115110,Educação Presencial,3502804,Araçatuba,SP,48,37,38.1568,1.624,29.9324,1.4155,1.4676,2,
2019,5902,ENGENHARIA MECÂNICA,4616,FACULDADE ANHANGUERA DE CAXIAS DO SUL,,Faculdade,Privada com fins lucrativos,1205766,Educação Presencial,4305108,Caxias do Sul,RS,1,1,,,,,,SC,
2019,5902,ENGENHARIA MECÂNICA,4652,FACULDADE ANHANGÜERA DE SÃO JOSÉ,,Faculdade,Privada com fins lucrativos,1069560,Educação Presencial,3549904,São José dos Campos,SP,31,28,36.525,1.3712,26.2143,0.8423,0.9745,2,
2019,5902,ENGENHARIA MECÂNICA,4656,FACULDADE ANHANGÜERA DE PIRACICABA,,Faculdade,Privada com fins lucrativos,1069526,Educação Presencial,3538709,Piracicaba,SP,46,29,36.8483,1.4213,25.0034,0.6557,0.8471,1,
2019,5902,ENGENHARIA MECÂNICA,4766,FACULDADE UNA DE CONTAGEM,FUNAC,Centro Universitário,Privada com fins lucrativos,1186982,Educação Presencial,3118601,Contagem,MG,61,57,39.7737,1.8745,32.8035,1.8581,1.8622,2,
2019,5902,ENGENHARIA MECÂNICA,4826,FACULDADE ANHANGÜERA DE CAMPINAS,,Faculdade,Privada com fins lucrativos,1260466,Educação Presencial,3509502,Campinas,SP,7,6,43.7667,2.493,32.25,1.7727,1.9528,3,
2019,5902,ENGENHARIA MECÂNICA,4863,FACULDADE PITÁGORAS DE POÇOS DE CALDAS,,Faculdade,Privada com fins lucrativos,1109848,Educação Presencial,3151800,Poços de Caldas,MG,34,25,34.376,1.0383,27.836,1.0923,1.0788,2,
2019,5902,ENGENHARIA MECÂNICA,4865,FACULDADE PITÁGORAS DE SÃO LUIZ,,Faculdade,Privada com fins lucrativos,1059197,Educação Presencial,2111300,São Luís,MA,75,64,31.4109,0.579,22.3984,0.2541,0.3353,1,
2019,5902,ENGENHARIA MECÂNICA,5036,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IF Catarinense,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1259305,Educação Presencial,4210035,Luzerna,SC,5,5,42.32,2.2689,44.1,3.5994,3.2668,4,
2019,5902,ENGENHARIA MECÂNICA,5288,FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO,,Faculdade,Privada com fins lucrativos,122512,Educação Presencial,3543402,Ribeirão Preto,SP,62,41,38.3512,1.6541,27.7024,1.0717,1.2173,2,
2019,5902,ENGENHARIA MECÂNICA,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,UNIPAMPA,Universidade,Pública Federal,122050,Educação Presencial,4300406,Alegrete,RS,11,10,44.11,2.5462,37.09,2.5188,2.5257,3,
2019,5902,ENGENHARIA MECÂNICA,5403,CENTRO UNIVERSITÁRIO OPET,Uniopet,Centro Universitário,Privada com fins lucrativos,1204257,Educação Presencial,4106902,Curitiba,PR,23,23,42.587,2.3103,31.5783,1.6692,1.8295,2,
2019,5902,ENGENHARIA MECÂNICA,5451,FACULDADE ANHANGÜERA DE BAURU,,Faculdade,Privada com fins lucrativos,1205286,Educação Presencial,3506003,Bauru,SP,7,7,34.2714,1.0221,30.0143,1.4281,1.3266,2,
2019,5902,ENGENHARIA MECÂNICA,5550,FACULDADE ANHANGUERA DE ANÁPOLIS,,Faculdade,Privada com fins lucrativos,119208,Educação Presencial,5201108,Anápolis,GO,26,13,33.7308,0.9384,23.4692,0.4192,0.549,1,
2019,5902,ENGENHARIA MECÂNICA,5555,FACULDADE ANHANGUERA DE JACAREÍ,,Faculdade,Privada com fins lucrativos,1117759,Educação Presencial,3524402,Jacareí,SP,25,19,32.7,0.7787,25.4158,0.7192,0.7341,1,
2019,5902,ENGENHARIA MECÂNICA,5592,FACULDADES INTEGRADAS DO NORTE DE MINAS - FUNORTE,FUNORTE,Centro Universitário,Privada com fins lucrativos,1205138,Educação Presencial,3143302,Montes Claros,MG,23,23,34.0087,0.9814,29.2913,1.3167,1.2328,2,
2019,5902,ENGENHARIA MECÂNICA,5668,FACULDADE ANHANGUERA DE JOINVILLE,,Faculdade,Privada com fins lucrativos,1069636,Educação Presencial,4209102,Joinville,SC,13,11,32.9818,0.8223,31.1636,1.6053,1.4095,2,
2019,5902,ENGENHARIA MECÂNICA,5669,CENTRO UNIVERSITÁRIO ETEP,,Centro Universitário,Privada com fins lucrativos,6560,Educação Presencial,3549904,São José dos Campos,SP,71,61,35.3918,1.1957,28.8115,1.2427,1.2309,2,
2019,5902,ENGENHARIA MECÂNICA,10685,FACULDADE NORTE CAPIXABA DE SAO MATEUS,MULTIVIX SÃO MATEUS,Faculdade,Privada com fins lucrativos,1002972,Educação Presencial,3204906,São Mateus,ES,12,11,48.6636,3.2516,42.2,3.3065,3.2928,4,
2019,5902,ENGENHARIA MECÂNICA,11308,FACULDADE ANHANGUERA DE SUMARÉ,FACSUMARÉ,Faculdade,Privada com fins lucrativos,1008077,Educação Presencial,3552403,Sumaré,SP,18,15,30.5067,0.4389,24.3,0.5472,0.5202,1,
2019,5902,ENGENHARIA MECÂNICA,11750,FACULDADE ANHANGUERA PITÁGORAS VOTORANTIM,-,Faculdade,Privada com fins lucrativos,1011004,Educação Presencial,3557006,Votorantim,SP,66,54,36.5019,1.3676,27.9667,1.1125,1.1763,2,
2019,5902,ENGENHARIA MECÂNICA,12922,FACULDADE DE TECNOLOGIA E CIÊNCIAS DA BAHIA,FATEC/BA,Faculdade,Privada com fins lucrativos,1057561,Educação Presencial,2900702,Alagoinhas,BA,53,43,32.4372,0.738,24.2837,0.5447,0.593,1,
2019,5902,ENGENHARIA MECÂNICA,13133,FACULDADE PITÁGORAS DE GOIÂNIA,,Faculdade,Privada com fins lucrativos,1123253,Educação Presencial,5208707,Goiânia,GO,65,38,31.0895,0.5292,26.7632,0.9269,0.8275,1,
2019,5902,ENGENHARIA MECÂNICA,13684,FACULDADE PITÁGORAS DE CONTAGEM,PIT Contagem,Faculdade,Privada com fins lucrativos,1068927,Educação Presencial,3118601,Contagem,MG,60,50,38.036,1.6053,28.624,1.2138,1.3117,2,
2019,5902,ENGENHARIA MECÂNICA,13743,FACULDADE PITÁGORAS DE GOVERNADOR VALADARES,PIT GV,Faculdade,Privada com fins lucrativos,1070321,Educação Presencial,3127701,Governador Valadares,MG,140,109,28.7734,0.1704,25.0725,0.6663,0.5423,1,
2019,5902,ENGENHARIA MECÂNICA,14342,FACULDADE REDENTOR DE CAMPOS,FACREDENTOR,Faculdade,Privada sem fins lucrativos,1187052,Educação Presencial,3301009,Campos dos Goytacazes,RJ,6,5,36.96,1.4386,26.56,0.8956,1.0314,2,
2019,5902,ENGENHARIA MECÂNICA,14429,FACULDADE PITÁGORAS DE MACEIÓ,,Faculdade,Privada com fins lucrativos,1101878,Educação Presencial,2704302,Maceió,AL,72,55,32.2618,0.7108,24.1836,0.5293,0.5747,1,
2019,5902,ENGENHARIA MECÂNICA,15032,UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,UNIARP,Universidade,Privada sem fins lucrativos,1171211,Educação Presencial,4203006,Caçador,SC,15,14,32.85,0.8019,31.4143,1.6439,1.4334,2,
2019,5902,ENGENHARIA MECÂNICA,15453,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,,Faculdade,Privada sem fins lucrativos,115270,Educação Presencial,3118304,Conselheiro Lafaiete,MG,142,111,37.1369,1.466,29.0577,1.2806,1.327,2,
2019,5902,ENGENHARIA MECÂNICA,16914,Faculdade Leonardo da Vinci - Santa Catarina,,Faculdade,Privada com fins lucrativos,1200482,Educação Presencial,4218202,Timbó,SC,92,79,36.1899,1.3193,28.7228,1.229,1.2516,2,
2019,5902,ENGENHARIA MECÂNICA,17138,Centro Universitário - Católica de Santa Catarina em Joinville,Católica em Joinvile,Centro Universitário,Privada sem fins lucrativos,1152847,Educação Presencial,4209102,Joinville,SC,10,10,42.96,2.3681,40.81,3.0923,2.9112,3,
2019,5902,ENGENHARIA MECÂNICA,18440,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,UNIFESSPA,Universidade,Pública Federal,1262450,Educação Presencial,1504208,Marabá,PA,20,20,47.565,3.0814,37.38,2.5635,2.693,3,
2019,5902,ENGENHARIA MECÂNICA,18454,Faculdade Una de Sete Lagoas,Unaset,Faculdade,Privada com fins lucrativos,1261315,Educação Presencial,3167202,Sete Lagoas,MG,1,0,,,,,,SC,
2019,5902,ENGENHARIA MECÂNICA,18506,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,UFOB,Universidade,Pública Federal,1276409,Educação Presencial,2903904,Bom Jesus da Lapa,BA,8,8,40.325,1.9599,33.2125,1.9211,1.9308,2,
2019,6002,ENGENHARIA DE ALIMENTOS,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pública Federal,100920,Educação Presencial,5106653,Pontal do Araguaia,MT,12,11,52.4273,3.6336,51.7091,2.961,3.1291,4,
2019,6002,ENGENHARIA DE ALIMENTOS,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,40149,Educação Presencial,2806701,São Cristóvão,SE,10,10,54.07,3.8702,50.51,2.788,3.0586,4,
2019,6002,ENGENHARIA DE ALIMENTOS,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,1167036,Educação Presencial,1302603,Manaus,AM,10,9,50.9667,3.4232,49.1889,2.5975,2.8039,3,
2019,6002,ENGENHARIA DE ALIMENTOS,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pública Federal,1270499,Educação Presencial,3508009,Buri,SP,16,16,51.2375,3.4622,53.6,3.2337,3.2908,4,
2019,6002,ENGENHARIA DE ALIMENTOS,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,691,Educação Presencial,3171303,Viçosa,MG,58,57,56.4772,4.2169,58.693,3.9683,4.0304,5,
2019,6002,ENGENHARIA DE ALIMENTOS,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pública Federal,1109544,Educação Presencial,3126000,Florestal,MG,27,25,53.316,3.7616,54.088,3.3041,3.4185,4,
2019,6002,ENGENHARIA DE ALIMENTOS,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,57948,Educação Presencial,4106902,Curitiba,PR,9,9,53.8444,3.8377,62.2111,4.4757,4.3162,5,
2019,6002,ENGENHARIA DE ALIMENTOS,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,1045,Educação Presencial,4315602,Rio Grande,RS,7,7,45.5143,2.6379,48.2857,2.4672,2.5099,3,
2019,6002,ENGENHARIA DE ALIMENTOS,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,115992,Educação Presencial,4317608,Santo Antônio da Patrulha,RS,8,8,48.5625,3.0769,49.5875,2.655,2.7605,3,
2019,6002,ENGENHARIA DE ALIMENTOS,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,Universidade,Privada sem fins lucrativos,50304,Educação Presencial,4305108,Caxias do Sul,RS,12,12,46.6583,2.8026,42.9083,1.6916,1.9694,3,
2019,6002,ENGENHARIA DE ALIMENTOS,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,Universidade,Privada sem fins lucrativos,29738,Educação Presencial,4318705,São Leopoldo,RS,10,9,58.4778,4.505,53.0667,3.1568,3.4938,4,
2019,6002,ENGENHARIA DE ALIMENTOS,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1137716,Educação Presencial,3148004,Patos de Minas,MG,27,24,48.2375,3.0301,49.4083,2.6291,2.7294,3,
2019,6002,ENGENHARIA DE ALIMENTOS,20,UNIVERSIDADE DE PASSO FUNDO,UPF,Universidade,Privada sem fins lucrativos,20948,Educação Presencial,4314100,Passo Fundo,RS,7,7,48.3571,3.0473,44.1286,1.8676,2.1625,3,
2019,6002,ENGENHARIA DE ALIMENTOS,43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,Universidade,Pública Estadual,81544,Educação Presencial,4212908,Pinhalzinho,SC,8,7,43.6571,2.3704,48.4143,2.4858,2.4569,3,
2019,6002,ENGENHARIA DE ALIMENTOS,54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,2693,Educação Presencial,3509502,Campinas,SP,96,91,57.1275,4.3105,64.2253,4.7662,4.6523,5,
2019,6002,ENGENHARIA DE ALIMENTOS,54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,2720,Educação Presencial,3509502,Campinas,SP,43,40,55.285,4.0452,59.91,4.1438,4.1191,5,
2019,6002,ENGENHARIA DE ALIMENTOS,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,3156,Educação Presencial,3549805,São José do Rio Preto,SP,54,50,55.776,4.1159,58.072,3.8787,3.938,4,
2019,6002,ENGENHARIA DE ALIMENTOS,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pública Estadual,21628,Educação Presencial,4115200,Maringá,PR,30,29,53.3966,3.7732,47.5276,2.3579,2.7117,3,
2019,6002,ENGENHARIA DE ALIMENTOS,57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pública Estadual,1147332,Educação Presencial,4128104,Umuarama,PR,8,8,40.3875,1.8994,55.4,3.4933,3.0948,4,
2019,6002,ENGENHARIA DE ALIMENTOS,76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Universidade,Pública Municipal,1206892,Educação Presencial,4202404,Blumenau,SC,2,2,50.25,3.32,49.1,2.5847,2.7685,3,
2019,6002,ENGENHARIA DE ALIMENTOS,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,86778,Educação Presencial,4219309,Videira,SC,5,5,37.48,1.4807,35.32,0.5971,0.818,1,
2019,6002,ENGENHARIA DE ALIMENTOS,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,106712,Educação Presencial,4217204,São Miguel do Oeste,SC,8,8,36.1,1.2819,34.4125,0.4662,0.6701,1,
2019,6002,ENGENHARIA DE ALIMENTOS,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,122308,Educação Presencial,3167202,Sete Lagoas,MG,19,19,34.1789,1.0052,43.3737,1.7587,1.5703,2,
2019,6002,ENGENHARIA DE ALIMENTOS,150,UNIVERSIDADE DE SOROCABA,UNISO,Universidade,Privada sem fins lucrativos,1203313,Educação Presencial,3552205,Sorocaba,SP,21,21,39.8714,1.8251,39.4524,1.1931,1.3511,2,
2019,6002,ENGENHARIA DE ALIMENTOS,266,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,Universidade,Privada sem fins lucrativos,20170,Educação Presencial,3545803,Santa Bárbara d'Oeste,SP,27,21,44.3952,2.4767,42.9095,1.6918,1.888,2,
2019,6002,ENGENHARIA DE ALIMENTOS,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Centro Universitário,Privada com fins lucrativos,20835,Educação Presencial,3106200,Belo Horizonte,MG,7,5,28.72,0.2189,31.18,0,0.0547,1,
2019,6002,ENGENHARIA DE ALIMENTOS,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,8820,Educação Presencial,4307005,Erechim,RS,8,8,39.625,1.7896,39.475,1.1964,1.3447,2,
2019,6002,ENGENHARIA DE ALIMENTOS,527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC GOIÁS,Universidade,Privada sem fins lucrativos,19773,Educação Presencial,5208707,Goiânia,GO,20,17,50.0882,3.2967,50.1882,2.7416,2.8804,3,
2019,6002,ENGENHARIA DE ALIMENTOS,548,UNIVERSIDADE FEDERAL DO MARANHÃO,UFMA,Universidade,Pública Federal,103311,Educação Presencial,2105302,Imperatriz,MA,20,18,46.2056,2.7374,49.1278,2.5887,2.6259,3,
2019,6002,ENGENHARIA DE ALIMENTOS,569,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,Universidade,Pública Federal,21850,Educação Presencial,1501402,Belém,PA,28,28,53.6214,3.8056,53.5714,3.2296,3.3736,4,
2019,6002,ENGENHARIA DE ALIMENTOS,570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,Universidade,Pública Federal,96878,Educação Presencial,2408102,Natal,RN,19,19,49.8632,3.2642,46.3895,2.1937,2.4613,3,
2019,6002,ENGENHARIA DE ALIMENTOS,571,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,Universidade,Pública Federal,1270223,Educação Presencial,4112108,Jandaia do Sul,PR,21,21,49.1905,3.1674,51.4762,2.9274,2.9874,4,
2019,6002,ENGENHARIA DE ALIMENTOS,573,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,Universidade,Pública Federal,99274,Educação Presencial,3200201,Alegre,ES,21,21,51.5,3.5,47.1714,2.3065,2.6049,3,
2019,6002,ENGENHARIA DE ALIMENTOS,574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,Universidade,Pública Federal,12920,Educação Presencial,3305554,Seropédica,RJ,34,31,52.1129,3.5883,51.4226,2.9196,3.0868,4,
2019,6002,ENGENHARIA DE ALIMENTOS,575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,Universidade,Pública Federal,121504,Educação Presencial,3143302,Montes Claros,MG,50,47,47.0128,2.8537,48.5638,2.5073,2.5939,3,
2019,6002,ENGENHARIA DE ALIMENTOS,579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Universidade,Pública Federal,13428,Educação Presencial,2507507,João Pessoa,PB,42,40,45.835,2.6841,44.4525,1.9143,2.1068,3,
2019,6002,ENGENHARIA DE ALIMENTOS,580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Universidade,Pública Federal,117382,Educação Presencial,2611606,Recife,PE,9,9,55.2333,4.0377,54.4778,3.3603,3.5297,4,
2019,6002,ENGENHARIA DE ALIMENTOS,581,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,Universidade,Pública Federal,13740,Educação Presencial,4314902,Porto Alegre,RS,13,13,57.2,4.321,65.8462,5,4.8302,5,
2019,6002,ENGENHARIA DE ALIMENTOS,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,13993,Educação Presencial,2304400,Fortaleza,CE,50,49,53.2469,3.7516,50.0306,2.7189,2.9771,4,
2019,6002,ENGENHARIA DE ALIMENTOS,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,20809,Educação Presencial,5208707,Goiânia,GO,33,32,44.7375,2.526,44.9156,1.9811,2.1173,3,
2019,6002,ENGENHARIA DE ALIMENTOS,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14226,Educação Presencial,4205407,Florianópolis,SC,32,27,58.4074,4.4949,58.7037,3.9698,4.1011,5,
2019,6002,ENGENHARIA DE ALIMENTOS,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,83910,Educação Presencial,3304557,Rio de Janeiro,RJ,25,22,57.7364,4.3982,53.7682,3.258,3.543,4,
2019,6002,ENGENHARIA DE ALIMENTOS,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,118466,Educação Presencial,2606002,Garanhuns,PE,26,26,52.7769,3.6839,52.5692,3.085,3.2348,4,
2019,6002,ENGENHARIA DE ALIMENTOS,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,109552,Educação Presencial,4104303,Campo Mourão,PR,47,39,47.341,2.901,48.3846,2.4815,2.5863,3,
2019,6002,ENGENHARIA DE ALIMENTOS,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1102903,Educação Presencial,4115804,Medianeira,PR,11,8,46.7875,2.8212,60.2,4.1856,3.8445,4,
2019,6002,ENGENHARIA DE ALIMENTOS,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1306686,Educação Presencial,4108403,Francisco Beltrão,PR,6,6,48.2,3.0247,62.9,4.5751,4.1875,5,
2019,6002,ENGENHARIA DE ALIMENTOS,592,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,Universidade,Pública Federal,63832,Educação Presencial,3138203,Lavras,MG,80,73,50.6781,3.3816,54.0685,3.3013,3.3214,4,
2019,6002,ENGENHARIA DE ALIMENTOS,593,CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA,CEFET/RJ,Centro Federal de Educação Tecnológica,Pública Federal,1272017,Educação Presencial,3306107,Valença,RJ,20,14,55.6214,4.0936,54.4714,3.3594,3.5429,4,
2019,6002,ENGENHARIA DE ALIMENTOS,596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Universidade,Pública Federal,1178741,Educação Presencial,3121605,Diamantina,MG,28,28,55.3214,4.0504,52.1107,3.0189,3.2768,4,
2019,6002,ENGENHARIA DE ALIMENTOS,597,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Universidade,Pública Federal,1106041,Educação Presencial,3170107,Uberaba,MG,39,37,51.173,3.4529,54.1784,3.3171,3.3511,4,
2019,6002,ENGENHARIA DE ALIMENTOS,599,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1187944,Educação Presencial,2903201,Barreiras,BA,9,9,51.8889,3.556,49.7444,2.6776,2.8972,3,
2019,6002,ENGENHARIA DE ALIMENTOS,666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,Universidade,Pública Estadual,21111,Educação Presencial,2910800,Feira de Santana,BA,35,34,45.2765,2.6036,44.9882,1.9916,2.1446,3,
2019,6002,ENGENHARIA DE ALIMENTOS,688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,Universidade,Pública Estadual,20275,Educação Presencial,2916401,Itapetinga,BA,15,0,,,,,,SC,
2019,6002,ENGENHARIA DE ALIMENTOS,699,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,Universidade,Pública Federal,116776,Educação Presencial,1100023,Ariquemes,RO,3,3,47.2667,2.8903,43.1,1.7193,2.012,3,
2019,6002,ENGENHARIA DE ALIMENTOS,719,Universidade do Estado de Mato Grosso Carlos Alberto Reyes Maldonado - UNEMAT,UNEMAT,Universidade,Pública Estadual,113529,Educação Presencial,5101704,Barra do Bugres,MT,23,22,42.5273,2.2076,38.1864,1.0105,1.3098,2,
2019,6002,ENGENHARIA DE ALIMENTOS,730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,Universidade,Pública Estadual,18778,Educação Presencial,4119905,Ponta Grossa,PR,37,35,50.6829,3.3823,54.5343,3.3685,3.3719,4,
2019,6002,ENGENHARIA DE ALIMENTOS,794,CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE,UNIVAG,Centro Universitário,Privada sem fins lucrativos,102017,Educação Presencial,5108402,Várzea Grande,MT,4,4,50.15,3.3056,52.375,3.057,3.1192,4,
2019,6002,ENGENHARIA DE ALIMENTOS,1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,1314210,Educação Presencial,5005707,Naviraí,MS,14,12,37.2,1.4403,38.4,1.0414,1.1411,2,
